-1.935179048207510688e-01,2.076364839322009992e+00,-3.018797821561765460e+00,-1.288560190785701387e+00,8.217355266273403913e+01
-1.937023876377452491e-01,2.076293334586357897e+00,-3.018560719704369788e+00,-1.278796020397542810e+00,8.215355410587831386e+01
-1.938869469550482671e-01,2.076222245006508871e+00,-3.018326884027139112e+00,-1.269114744223910574e+00,8.213355546822413089e+01
-1.940715815535696553e-01,2.076151570419048298e+00,-3.018096296430348602e+00,-1.259515881288780559e+00,8.211355671326307970e+01
-1.942562895944692225e-01,2.076081310872881502e+00,-3.017868939287882135e+00,-1.249998974792400741e+00,8.209355786997231519e+01
-1.944410698511477020e-01,2.076011466157606122e+00,-3.017644793908704770e+00,-1.240563528065476984e+00,8.207355889937508664e+01
-1.946259204463052228e-01,2.075942036283686676e+00,-3.017423842090340536e+00,-1.231209069614688678e+00,8.205355983128505670e+01
-1.948108397082431720e-01,2.075873021156131149e+00,-3.017206065060997311e+00,-1.221935108904846246e+00,8.203356067158868825e+01
-1.949958263270069048e-01,2.075804420519236970e+00,-3.016991443318701727e+00,-1.212741129123332762e+00,8.201356138541568441e+01
-1.951808783606420461e-01,2.075736234325876062e+00,-3.016779957790469702e+00,-1.203626636732099131e+00,8.199356200459355648e+01
-1.953659945358287575e-01,2.075668462255394253e+00,-3.016571588325544173e+00,-1.194591096884161319e+00,8.197356248704308257e+01
-1.955511728759992685e-01,2.075601104218920412e+00,-3.016366315262606346e+00,-1.185634000979360447e+00,8.195356286504834031e+01
-1.957364029276116857e-01,2.075534163151353528e+00,-3.016164127790463834e+00,-1.176755236082613232e+00,8.193356408431601778e+01
-1.959216787331120313e-01,2.075467640269358593e+00,-3.015965009405014552e+00,-1.167954453257858960e+00,8.191356660257663691e+01
-1.961070108076865270e-01,2.075401530866268551e+00,-3.015768925723787852e+00,-1.159230516306923420e+00,8.189356909829399456e+01
-1.962923985724249198e-01,2.075335834241201383e+00,-3.015575854333937489e+00,-1.150582816907977479e+00,8.187357144646965423e+01
-1.964778399395346875e-01,2.075270550206080422e+00,-3.015385774122416151e+00,-1.142010809838393870e+00,8.185357368334376815e+01
-1.966633331751275748e-01,2.075205678418802879e+00,-3.015198663289113679e+00,-1.133513924880739099e+00,8.183357580537483500e+01
-1.968488769660375892e-01,2.075141218364242146e+00,-3.015014499311114982e+00,-1.125091564576564451e+00,8.181357776210172972e+01
-1.970344687820912710e-01,2.075077169922437292e+00,-3.014833260563649198e+00,-1.116743178451910845e+00,8.179357963265867681e+01
-1.972201074521718056e-01,2.075013532474491829e+00,-3.014654923770037076e+00,-1.108468146260669585e+00,8.177358134814525670e+01
-1.974057908083417801e-01,2.074950305717734089e+00,-3.014479466318161549e+00,-1.100265884366518510e+00,8.175358294551578808e+01
-1.975915170970228840e-01,2.074887489178654398e+00,-3.014306864882972281e+00,-1.092135782282312340e+00,8.173358441553011744e+01
-1.977772848547685869e-01,2.074825082259285303e+00,-3.014137095572776204e+00,-1.084077208899613787e+00,8.171358571618767996e+01
-1.979630915387183554e-01,2.074763084695960380e+00,-3.013970135172844955e+00,-1.076089571697934844e+00,8.169358692016204770e+01
-1.981489358947447488e-01,2.074701495764997627e+00,-3.013805958990656286e+00,-1.068172214259210939e+00,8.167358795988342024e+01
-1.983348156605708179e-01,2.074640315050750861e+00,-3.013644542932149673e+00,-1.060324515326672046e+00,8.165358887478564043e+01
-1.985207290723462470e-01,2.074579541943502470e+00,-3.013485862153005179e+00,-1.052545824170887379e+00,8.163358964916760385e+01
-1.987066745043194749e-01,2.074519175761706524e+00,-3.013329891396919091e+00,-1.044835476452227629e+00,8.161359025100493625e+01
-1.988926494173116899e-01,2.074459216091440794e+00,-3.013176605866141777e+00,-1.037192837534423706e+00,8.159359074504442333e+01
-1.990786497532662236e-01,2.074399662969458991e+00,-3.013025981643198126e+00,-1.029617325404160066e+00,8.157359135784271587e+01
-1.992646629494092547e-01,2.074340519079906020e+00,-3.012878001093808766e+00,-1.022108688744685079e+00,8.155359322867916205e+01
-1.994506917474800634e-01,2.074281782169307586e+00,-3.012732633836752605e+00,-1.014666043605587209e+00,8.153359584980967156e+01
-1.996367439571045121e-01,2.074223448414304283e+00,-3.012589845609847661e+00,-1.007288304951447611e+00,8.151359816769002009e+01
-1.998228158654250242e-01,2.074165517623965727e+00,-3.012449611002314231e+00,-9.999748445221612325e-01,8.149360036613697389e+01
-2.000089060373045069e-01,2.074107988861928931e+00,-3.012311902540841579e+00,-9.927249354151165273e-01,8.147360238274876565e+01
-2.001950120247766585e-01,2.074050861477931385e+00,-3.012176693215683265e+00,-9.855378825927083586e-01,8.145360426260539555e+01
-2.003811323294691915e-01,2.073994134500869890e+00,-3.012043955028124831e+00,-9.784129464240223228e-01,8.143360594739182545e+01
-2.005672644692482742e-01,2.073937807232180575e+00,-3.011913660396210002e+00,-9.713494173803871590e-01,8.141360748316488127e+01
-2.007534062164374189e-01,2.073881878864594519e+00,-3.011785781249801008e+00,-9.643465680880601854e-01,8.139360888731444277e+01
-2.009395560394633129e-01,2.073826348353732474e+00,-3.011660288754863579e+00,-9.574036374166744467e-01,8.137361010114298665e+01
-2.011257114028849879e-01,2.073771214927321083e+00,-3.011537154473695743e+00,-9.505198942466666079e-01,8.135361117252075758e+01
-2.013118707747536262e-01,2.073716477486479803e+00,-3.011416349013773974e+00,-9.436945626574955170e-01,8.133361204024389224e+01
-2.014980315912048292e-01,2.073662135208506285e+00,-3.011297843375746019e+00,-9.369268972413775654e-01,8.131361275272051614e+01
-2.016841821247802313e-01,2.073608189883977992e+00,-3.011181613920664635e+00,-9.302164734853298755e-01,8.129361434159822863e+01
-2.018703184495352354e-01,2.073554640957746553e+00,-3.011067631538498546e+00,-9.235625702470916520e-01,8.127361699927554639e+01
-2.020564481584687933e-01,2.073501484553843532e+00,-3.010955859915656507e+00,-9.169640504960826499e-01,8.125361967947247877e+01
-2.022425712758338656e-01,2.073448718987308759e+00,-3.010846267337679016e+00,-9.104200464961467176e-01,8.123362214783733748e+01
-2.024286851621390770e-01,2.073396343309620526e+00,-3.010738823439146117e+00,-9.039297783019965005e-01,8.121362445505086214e+01
-2.026147875967737599e-01,2.073344356423164836e+00,-3.010633497325450048e+00,-8.974924438062584775e-01,8.119362660566761747e+01
-2.028008772046444586e-01,2.073292756967865635e+00,-3.010530257365328755e+00,-8.911072048352879360e-01,8.117362851227356657e+01
-2.029869505850599165e-01,2.073241544117271129e+00,-3.010429072785612004e+00,-8.847732857191491496e-01,8.115363030405143263e+01
-2.031730065011981001e-01,2.073190716417734336e+00,-3.010329911353604615e+00,-8.784898297118350907e-01,8.113363187657844833e+01
-2.033590422463147640e-01,2.073140272792258543e+00,-3.010232741375318266e+00,-8.722560232443020700e-01,8.111363328237349890e+01
-2.035450556203040329e-01,2.073090211995763266e+00,-3.010137530619044099e+00,-8.660710286113031398e-01,8.109363451849453952e+01
-2.037310450828143382e-01,2.073040532579635720e+00,-3.010044246269178103e+00,-8.599339796835444583e-01,8.107363551006302771e+01
-2.039170072867475536e-01,2.072991233549900336e+00,-3.009952856162234180e+00,-8.538440632762628324e-01,8.105363637550958344e+01
-2.041029375453519978e-01,2.072942314226891014e+00,-3.009863328477303313e+00,-8.478005018980016017e-01,8.103363737650970222e+01
-2.042888228772231363e-01,2.072893776041452973e+00,-3.009775634924251708e+00,-8.418027759025129564e-01,8.101363966644906611e+01
-2.044746687838552013e-01,2.072845615540759301e+00,-3.009689738108583867e+00,-8.358497594589704427e-01,8.099364240977007512e+01
-2.046604794710605302e-01,2.072797829638045375e+00,-3.009605601277682396e+00,-8.299403688843778326e-01,8.097364490892526590e+01
-2.048462516632556518e-01,2.072750417172050774e+00,-3.009523190967003270e+00,-8.240737555776891377e-01,8.095364727039519437e+01
-2.050319839554886059e-01,2.072703376474379855e+00,-3.009442472635102117e+00,-8.182490054234422550e-01,8.093364939851009865e+01
-2.052176735130599727e-01,2.072656706214174527e+00,-3.009363412141586203e+00,-8.124652433649917072e-01,8.091365135072437909e+01
-2.054033182160255322e-01,2.072610404851681132e+00,-3.009285974802586860e+00,-8.067215658578835713e-01,8.089365310678722665e+01
-2.055889161774583640e-01,2.072564470764093780e+00,-3.009210125620193743e+00,-8.010170564738873233e-01,8.087365462058782839e+01
-2.057744642132754154e-01,2.072518902622282777e+00,-3.009135829901834036e+00,-7.953508328006682060e-01,8.085365598509248741e+01
-2.059599608326412312e-01,2.072473698652787633e+00,-3.009063052050152010e+00,-7.897219548291612989e-01,8.083365711012206134e+01
-2.061454031502069906e-01,2.072428857397757618e+00,-3.008991756809571427e+00,-7.841295195046501521e-01,8.081365805516206535e+01
-2.063307846138256740e-01,2.072384378245132108e+00,-3.008921910063217631e+00,-7.785727274448371871e-01,8.079365927479277332e+01
-2.065160921320438603e-01,2.072340262076031614e+00,-3.008853479752529481e+00,-7.730509652247546937e-01,8.077366192942244538e+01
-2.067013353566705125e-01,2.072296504315012111e+00,-3.008786425159296396e+00,-7.675629351179569237e-01,8.075366472496222059e+01
-2.068865155187867011e-01,2.072253102415751336e+00,-3.008720708678175981e+00,-7.621075899468477965e-01,8.073366727457654690e+01
-2.070716296827017633e-01,2.072210054797767764e+00,-3.008656294044846469e+00,-7.566840015862299484e-01,8.071366964060220539e+01
-2.072566761955242365e-01,2.072167359556042143e+00,-3.008593144353588489e+00,-7.512911992956303742e-01,8.069367174634845696e+01
-2.074416521155353910e-01,2.072125015059250064e+00,-3.008531222956440043e+00,-7.459282451821774851e-01,8.067367365393846512e+01
-2.076265548372294711e-01,2.072083019570748696e+00,-3.008470492897320270e+00,-7.405941865990051109e-01,8.065367538882301801e+01
-2.078113826979223200e-01,2.072041371115716402e+00,-3.008410916733903484e+00,-7.352880391508205271e-01,8.063367687409323992e+01
-2.079961327400677018e-01,2.072000067988045924e+00,-3.008352457271444180e+00,-7.300088512400432217e-01,8.061367817256878254e+01
-2.081808033076892051e-01,2.071959108165524199e+00,-3.008295076729961437e+00,-7.247556296382641206e-01,8.059367920588996981e+01
-2.083653914271432761e-01,2.071918489895578919e+00,-3.008238737577448862e+00,-7.195274144520598103e-01,8.057368003807826540e+01
-2.085498945602371201e-01,2.071878211302826678e+00,-3.008183401977420957e+00,-7.143232291027168390e-01,8.055368068582241392e+01
-2.087343091124710392e-01,2.071838270714943864e+00,-3.008129032241682044e+00,-7.091421225513401261e-01,8.053368128022209760e+01
-2.089186219900235897e-01,2.071798668460802517e+00,-3.008075593237881318e+00,-7.039834047681728935e-01,8.051368298342556784e+01
-2.091028340233326011e-01,2.071759401817114821e+00,-3.008023045550815677e+00,-6.988459901780261774e-01,8.049368544788400470e+01
-2.092869523512322083e-01,2.071720466731474364e+00,-3.007971347935467499e+00,-6.937286161183878752e-01,8.047368763994947471e+01
-2.094709738804224619e-01,2.071681861331226226e+00,-3.007920461985999161e+00,-6.886303030550902093e-01,8.045368963598669154e+01
-2.096548972369781383e-01,2.071643583360132546e+00,-3.007870348685599993e+00,-6.835500204106124134e-01,8.043369132548622247e+01
-2.098387185221946283e-01,2.071605631065682740e+00,-3.007820969577167158e+00,-6.784868041236773450e-01,8.041369287244280883e+01
-2.100224365357862832e-01,2.071568002113034268e+00,-3.007772285346530960e+00,-6.734396125376679310e-01,8.039369414743467246e+01
-2.102060482780852835e-01,2.071530694517655480e+00,-3.007724257044422700e+00,-6.684074506024635376e-01,8.037369521685080542e+01
-2.103895513782667592e-01,2.071493706143451963e+00,-3.007676845437363689e+00,-6.633893030909374655e-01,8.035369607878376996e+01
-2.105729443011344626e-01,2.071457034666980501e+00,-3.007630010970528733e+00,-6.583841292941489121e-01,8.033369664030308854e+01
-2.107562107807022800e-01,2.071420680659887381e+00,-3.007583717695502035e+00,-6.533912870868694434e-01,8.031369841636569618e+01
-2.109393520431740721e-01,2.071384641157407280e+00,-3.007537925074763585e+00,-6.484096542209893954e-01,8.029370101544938620e+01
-2.111223751822526862e-01,2.071348912057349612e+00,-3.007492591079067967e+00,-6.434379478216257775e-01,8.027370340403564342e+01
-2.113052778928954101e-01,2.071313491110059690e+00,-3.007447675977827029e+00,-6.384751391551600763e-01,8.025370557413823747e+01
-2.114880584796371144e-01,2.071278375930198479e+00,-3.007403139809293968e+00,-6.335201809731506595e-01,8.023370745134504034e+01
-2.116707133813997832e-01,2.071243564471531240e+00,-3.007358942987451211e+00,-6.285720747328091829e-01,8.021370916571515863e+01
-2.118532412643361063e-01,2.071209054242314274e+00,-3.007315045311455659e+00,-6.236297598031946832e-01,8.019371060394564665e+01
-2.120356391393209694e-01,2.071174843047753900e+00,-3.007271406912976452e+00,-6.186922188180762339e-01,8.017371183438402227e+01
-2.122179048403260715e-01,2.071140928518574675e+00,-3.007227987662314028e+00,-6.137584106843484433e-01,8.015371283568460115e+01
-2.124000365134031676e-01,2.071107308211422193e+00,-3.007184747299136429e+00,-6.088272845692044299e-01,8.013371355264762030e+01
-2.125820307902957507e-01,2.071073979944571430e+00,-3.007141645870299307e+00,-6.038978294953140091e-01,8.011371409690180201e+01
-2.127638835197799283e-01,2.071040941654885614e+00,-3.007098643559364515e+00,-5.989690547820176736e-01,8.009371466712505594e+01
-2.129455817525404693e-01,2.071008192831568007e+00,-3.007055702588487200e+00,-5.940402078916782180e-01,8.007371643196144362e+01
-2.131271282453953975e-01,2.070975730090025557e+00,-3.007012781440562943e+00,-5.891101102720339711e-01,8.005371883374222364e+01
-2.133085300392132955e-01,2.070943549302231901e+00,-3.006969837561796144e+00,-5.841774659269602932e-01,8.003372084126357322e+01
-2.134897828867604874e-01,2.070911648356093426e+00,-3.006926831041980552e+00,-5.792412847364758477e-01,8.001372266661117294e+01
-2.136708853326812485e-01,2.070880024627814286e+00,-3.006883721290400491e+00,-5.743005004210880449e-01,7.999372421489198359e+01
-2.138518344376298674e-01,2.070848675739398903e+00,-3.006840468054795323e+00,-5.693540870206578175e-01,7.997372555574699504e+01
-2.140326286647182275e-01,2.070817599054642688e+00,-3.006797030739379650e+00,-5.644009802919360830e-01,7.995372660466487957e+01
-2.142132650794389415e-01,2.070786792164598378e+00,-3.006753369079918858e+00,-5.594401544075777721e-01,7.993372743248762902e+01
-2.143937311621334496e-01,2.070756254258627305e+00,-3.006709445160388849e+00,-5.544708483586089365e-01,7.991372917384576624e+01
-2.145740246381782346e-01,2.070725982745545313e+00,-3.006665218632290859e+00,-5.494920216515333244e-01,7.989373183159830205e+01
-2.147541537951669632e-01,2.070695973269081058e+00,-3.006620646549395648e+00,-5.445023417655147080e-01,7.987373423650794280e+01
-2.149341509897586266e-01,2.070666217514256058e+00,-3.006575679818709990e+00,-5.394998027088340198e-01,7.985373254457165615e+01
-2.151139857484986873e-01,2.070636711949560116e+00,-3.006530280127601706e+00,-5.344840574990218363e-01,7.983373056326773565e+01
-2.152936874715372373e-01,2.070607431549699839e+00,-3.006484384156360434e+00,-5.294529186611548477e-01,7.981372683092537557e+01
-2.154732578734608606e-01,2.070578354451517278e+00,-3.006437934100581355e+00,-5.244049412895207540e-01,7.979372313202695466e+01
-2.156527007720002720e-01,2.070549458447766167e+00,-3.006390871431838363e+00,-5.193386159847197536e-01,7.977372101742179211e+01
-2.158320425234314388e-01,2.070520717719220638e+00,-3.006343131351481013e+00,-5.142517859110962153e-01,7.975371952482058191e+01
-2.160113226126322283e-01,2.070492104390724286e+00,-3.006294644830292739e+00,-5.091418989352850533e-01,7.973371622500552292e+01
-2.161905468479691228e-01,2.070463595959456171e+00,-3.006245351178569614e+00,-5.040073396572845033e-01,7.971371244793321864e+01
-2.163697187806294664e-01,2.070435170202189479e+00,-3.006195189876973650e+00,-4.988465449873203394e-01,7.969370978322264421e+01
-2.165488618760149087e-01,2.070406801650766848e+00,-3.006144094215678297e+00,-4.936573610049114214e-01,7.967370760585454548e+01
-2.167279991058715383e-01,2.070378464819726094e+00,-3.006091996683684986e+00,-4.884376211639196996e-01,7.965370535599237201e+01
-2.169071639843364596e-01,2.070350132425583300e+00,-3.006038825574757212e+00,-4.831848196985397692e-01,7.963370131008817054e+01
-2.170863544227292496e-01,2.070321782648621767e+00,-3.005984518681905193e+00,-4.778974650622414000e-01,7.961369773612996426e+01
-2.172655737864097047e-01,2.070293392620810913e+00,-3.005929011515486415e+00,-4.725738886499109004e-01,7.959369631048866722e+01
-2.174448738526702785e-01,2.070264931582544765e+00,-3.005872223330781079e+00,-4.672109492297528699e-01,7.957369332828427844e+01
-2.176242692828287695e-01,2.070236374383562783e+00,-3.005814083309448215e+00,-4.618065649343688905e-01,7.955368925325777241e+01
-2.178037754339415544e-01,2.070207695474213683e+00,-3.005754519116774492e+00,-4.563585984683852792e-01,7.953368449899437564e+01
-2.179834030172192738e-01,2.070178869734087712e+00,-3.005693458629350889e+00,-4.508650182556812602e-01,7.951368002643384614e+01
-2.181631650499174513e-01,2.070149871338800907e+00,-3.005630827597608246e+00,-4.453236868740163001e-01,7.949367657113535302e+01
-2.183431040593993289e-01,2.070120669294512883e+00,-3.005566539626927547e+00,-4.397315073515795647e-01,7.947367162377834404e+01
-2.185232287881886948e-01,2.070091237616664692e+00,-3.005500518201704718e+00,-4.340863739196815230e-01,7.945366647625584733e+01
-2.187035369921438432e-01,2.070061551713838099e+00,-3.005432689457778306e+00,-4.283864898599192284e-01,7.943366367805593597e+01
-2.188840750038729133e-01,2.070031578510645787e+00,-3.005362959361044695e+00,-4.226284731786867921e-01,7.941366043539127872e+01
-2.190648816838913493e-01,2.070001285487445664e+00,-3.005291233622519709e+00,-4.168090960598773154e-01,7.939365484758251057e+01
-2.192459578931576780e-01,2.069970645858229652e+00,-3.005217430491269770e+00,-4.109262870182658345e-01,7.937364927803272963e+01
-2.194273108836735098e-01,2.069939631223394638e+00,-3.005141463881130015e+00,-4.049777229703758752e-01,7.935364543336643806e+01
-2.196089809784514957e-01,2.069908206845429977e+00,-3.005063231286746461e+00,-3.989599292197376634e-01,7.933364143624673659e+01
-2.197909953655625970e-01,2.069876339401549803e+00,-3.004982632398300879e+00,-3.928697750414704704e-01,7.931363693638319035e+01
-2.199733792915790354e-01,2.069843995059670316e+00,-3.004899564539478707e+00,-3.867041104972501753e-01,7.929363187645516575e+01
-2.201561376651775259e-01,2.069811142771141643e+00,-3.004813931355216017e+00,-3.804603971917129845e-01,7.927362850673760875e+01
-2.203392924640492356e-01,2.069777747609268470e+00,-3.004725625738445594e+00,-3.741354430348583504e-01,7.925362728452606120e+01
-2.205229204526998332e-01,2.069743763464616304e+00,-3.004634509530826669e+00,-3.677240425724317419e-01,7.923362279621326820e+01
-2.207070315898873869e-01,2.069709155206378881e+00,-3.004540472294352060e+00,-3.612231805689433140e-01,7.921361703616396710e+01
-2.208916389312353123e-01,2.069673886115396488e+00,-3.004443398665210818e+00,-3.546296471314026588e-01,7.919361175561290622e+01
-2.210767804206463794e-01,2.069637913515912420e+00,-3.004343155995568004e+00,-3.479392354386612873e-01,7.917360612064665304e+01
-2.212624833962486826e-01,2.069601195365394108e+00,-3.004239612231592194e+00,-3.411479887147420564e-01,7.915360057661814608e+01
-2.214488004993907244e-01,2.069563683052217051e+00,-3.004132615575850984e+00,-3.342508790811996033e-01,7.913359298915435147e+01
-2.216357422374455599e-01,2.069525334782353454e+00,-3.004022032488543825e+00,-3.272442850079710364e-01,7.911358590375979816e+01
-2.218233244688898598e-01,2.069486106272460990e+00,-3.003907721713397816e+00,-3.201242686448009800e-01,7.909358142224927235e+01
-2.220116268769389556e-01,2.069445937972381522e+00,-3.003789496319094088e+00,-3.128842947109566897e-01,7.907357501881804751e+01
-2.222006869523975303e-01,2.069404776873926100e+00,-3.003667186891881613e+00,-3.055192175425713863e-01,7.905356688013451105e+01
-2.223904962703492916e-01,2.069362578124921637e+00,-3.003540647622121806e+00,-2.980255246324055585e-01,7.903356222287617072e+01
-2.225811219098220717e-01,2.069319278144134522e+00,-3.003409675958470970e+00,-2.903965593874845430e-01,7.901355848630475975e+01
-2.227726658069992538e-01,2.069274802176027883e+00,-3.003274033615102923e+00,-2.826239650915913781e-01,7.899354975594042116e+01
-2.229651345711862742e-01,2.069229094400552693e+00,-3.003133538513889977e+00,-2.747029619489607111e-01,7.897354037334645227e+01
-2.231585412560985193e-01,2.069182095287193768e+00,-3.002987996979187724e+00,-2.666283307210441933e-01,7.895353421174790753e+01
-2.233530059711917870e-01,2.069133715979459165e+00,-3.002837123420554644e+00,-2.583900913783584996e-01,7.893352437834397506e+01
-2.235485637162712147e-01,2.069083884439033572e+00,-3.002680682930840561e+00,-2.499814738578811091e-01,7.891351314374620074e+01
-2.237452507916003475e-01,2.069032524925806804e+00,-3.002518428414803875e+00,-2.413953680382191769e-01,7.889350295816889513e+01
-2.239431490827080706e-01,2.068979545744156656e+00,-3.002350061525876246e+00,-2.326223248743930216e-01,7.887349201054949788e+01
-2.241423228038728344e-01,2.068924855012791664e+00,-3.002175282154596836e+00,-2.236532480754003238e-01,7.885348073383005385e+01
-2.243428563047787649e-01,2.068868350143488577e+00,-3.001993754992004604e+00,-2.144776859222647103e-01,7.883346801906471057e+01
-2.245448097209358229e-01,2.068809929721926899e+00,-3.001805147583184841e+00,-2.050858069163021824e-01,7.881345569861611011e+01
-2.247482767217905408e-01,2.068749476645479479e+00,-3.001609076096602546e+00,-1.954657076036460939e-01,7.879344283782064906e+01
-2.249533538596156235e-01,2.068686865818261111e+00,-3.001405129822276585e+00,-1.856047316348590492e-01,7.877342888149929934e+01
-2.251601248962719626e-01,2.068621968469525729e+00,-3.001192885359483142e+00,-1.754901884123384326e-01,7.875341522656339066e+01
-2.253687187563671590e-01,2.068554633164970902e+00,-3.000971844522841270e+00,-1.651064519508382289e-01,7.873339968674312672e+01
-2.255792257324328864e-01,2.068484711287679190e+00,-3.000741517722279372e+00,-1.544389930802189392e-01,7.871338467903592573e+01
