46408	Buffer Level	Buffer Control PID Delays
3.509999	0.000000	0.021800
3.516217	0.000000	0.021800
3.519983	0.000000	0.021800
3.530036	0.000000	0.021800
3.539975	0.000000	0.021800
3.549976	0.000000	0.021800
3.559984	0.000000	0.021800
3.566854	0.000000	0.021800
3.570055	0.000000	0.021800
3.579992	0.000000	0.021800
3.590003	0.000000	0.021800
3.599977	0.000000	0.021800
3.609989	0.000000	0.021800
3.617804	0.000000	0.021800
3.619981	0.000000	0.021800
3.629969	0.000000	0.021800
3.639970	0.000000	0.021800
3.649961	0.000000	0.021800
3.659994	0.000000	0.021800
3.667826	0.000000	0.021800
3.669961	0.000000	0.021800
3.679983	0.000000	0.021800
3.689999	0.000000	0.021800
3.700000	0.000000	0.021800
3.709995	0.000000	0.021800
3.717829	0.000000	0.021800
3.719994	0.000000	0.021800
3.730059	0.000000	0.021800
3.740016	0.000000	0.021800
3.750006	0.000000	0.021800
3.760010	0.000000	0.021800
3.767862	0.000000	0.021800
3.770011	0.000000	0.021800
3.779982	0.000000	0.021800
3.790008	0.000000	0.021800
3.800020	0.000000	0.021800
3.810024	0.000000	0.021800
3.817902	0.000000	0.021800
3.820093	0.000000	0.021800
3.830013	0.000000	0.021800
3.840022	0.000000	0.021800
3.850026	0.000000	0.021800
3.860018	0.000000	0.021800
3.868946	0.000000	0.021800
3.870015	0.000000	0.021800
3.880007	0.000000	0.021800
3.889981	0.000000	0.021800
3.899993	0.000000	0.021800
3.909968	0.000000	0.021800
3.919882	0.000000	0.021800
3.919972	0.000000	0.021800
3.929983	0.000000	0.021800
3.939994	0.000000	0.021800
3.949966	0.000000	0.021800
3.959988	0.000000	0.021800
3.969965	0.000000	0.021800
3.970876	0.000000	0.021800
3.979987	0.000000	0.021800
3.989991	0.000000	0.021800
3.999970	0.000000	0.021800
4.021894	0.000000	0.021800
4.074211	0.000000	0.021800
4.124214	0.000000	0.021800
4.174218	0.000000	0.021800
4.224224	0.000000	0.021800
4.009980	0.000000	0.021800
4.019999	0.000000	0.021800
4.029999	0.000000	0.021800
4.039999	0.000000	0.021800
4.049988	0.000000	0.021800
4.059995	0.000000	0.021800
4.070019	0.000000	0.021800
4.079990	0.000000	0.021800
4.089989	0.000000	0.021800
4.099998	0.000000	0.021800
4.109969	0.000000	0.021800
4.120008	0.000000	0.021800
4.129989	0.000000	0.021800
4.139963	0.000000	0.021800
4.149992	0.000000	0.021800
4.159963	0.000000	0.021800
4.169983	0.000000	0.021800
4.179975	0.000000	0.021800
4.189974	0.000000	0.021800
4.199973	0.000000	0.021800
4.209991	0.000000	0.021800
4.219993	0.000000	0.021800
4.230001	0.000000	0.021800
4.240017	0.000000	0.021800
4.249986	0.000000	0.021800
4.259975	0.000000	0.021800
4.269974	0.000000	0.021800
4.277207	0.000000	0.021800
4.279993	0.000000	0.021800
4.289999	0.000000	0.021800
4.300027	0.000000	0.021800
4.310037	0.000000	0.021800
4.320060	0.000000	0.021800
4.327297	0.000000	0.021800
4.330011	0.000000	0.021800
4.340052	0.000000	0.021800
4.350002	0.000000	0.021800
4.360043	0.000000	0.021800
4.370009	0.000000	0.021800
4.377297	0.000000	0.021800
4.379999	0.000000	0.021800
4.389968	0.000000	0.021800
4.399982	0.000000	0.021800
4.409982	0.000000	0.021800
4.420002	0.000000	0.021800
4.428055	0.000000	0.021800
4.429986	0.000000	0.021800
4.440028	0.000000	0.021800
4.449967	0.000000	0.021800
4.460033	0.000000	0.021800
4.470003	0.000000	0.021800
4.479975	0.000000	0.021800
4.481236	0.000000	0.021800
4.490054	0.000000	0.021800
4.499969	0.000000	0.021800
4.509978	0.000000	0.021800
