15050	X	Z	S	Y	A	B	V	W
1.287982	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.325742	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.341369	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.356992	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.372615	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.388239	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.410369	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.441622	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.457247	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.472870	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.510625	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.526254	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.557502	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.573126	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.613483	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.633472	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.658459	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.697436	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.740411	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.760400	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.785385	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.810370	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.838355	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.892325	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.912313	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.933302	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
1.979823	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.010452	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.026080	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.041705	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.057329	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.088578	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.125334	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.137149	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.168395	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.199413	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.225944	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.241567	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.272815	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
