8110	X	Z	S	Y	A	B	V	W
0.031982	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.052975	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.072958	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.085951	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.097944	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.113934	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.126928	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.142919	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.159908	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.179896	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.200884	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.212877	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.228869	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.245859	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.261850	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.285838	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.302826	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.323814	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.339805	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.347801	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.363792	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.380781	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.396773	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.408766	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.421759	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.437749	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.454739	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.478727	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.495716	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.507710	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.527698	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.552685	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.564677	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.581667	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.597657	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.613649	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.634637	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.663620	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.679611	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.699600	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.716589	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.736578	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.753569	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.765562	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.786555	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.810536	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.822529	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.843518	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.859508	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.876499	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.909480	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.929468	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.949456	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.978440	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
0.999428	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.015419	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.031409	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.048401	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.068389	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.089377	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.113363	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.126356	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.163342	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.179326	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.195316	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.212306	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.228298	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.249285	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.265276	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.286264	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.302258	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.314248	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.331239	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.351228	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.368217	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.384208	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.400199	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.421187	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.437180	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.462163	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.478155	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.499142	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.515134	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.536123	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.560109	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.589090	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.613077	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.630067	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.650056	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.667046	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.695031	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.712021	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.724015	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.736007	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.749001	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.764991	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.809965	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.826955	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.846944	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.867932	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.899914	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.920902	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.940890	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.957882	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
1.990863	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
2.010850	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
2.035837	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
2.068817	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
2.100799	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
2.129782	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
2.149771	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
2.174756	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
2.194745	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
2.211735	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
2.227726	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
2.244715	4.250004	-0.099996	-90.000000	4.550004	5.000000	-0.000000	0.000000	0.000000
