2070	X	Z	S	Y	A	B	V	W
1.733016	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
1.762001	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
1.781990	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
1.850949	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
1.961885	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.006860	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.023849	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.039843	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.056832	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.076820	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.097807	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.121794	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.142782	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.170765	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.195752	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.221738	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.261714	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.281710	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.306688	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.362656	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.425620	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.454612	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.490586	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.539556	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.576534	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.593523	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.621508	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.650492	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.683473	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.741440	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.777420	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.814399	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.835386	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.872365	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.896352	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.925334	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.962313	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
2.995298	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.032278	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.072251	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.109230	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.138212	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.179189	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.207174	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.232160	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.261144	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.293124	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.318110	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.338098	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.355088	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.375078	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.400064	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.416054	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.437042	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.457032	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.522993	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.562970	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.591955	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.658426	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.680414	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.699404	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.723390	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.850316	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.871304	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.891293	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.928272	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.953257	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
3.978247	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.002229	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.022218	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.043205	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.067193	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.084185	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.109173	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.133154	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.163139	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.190122	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.215108	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.236095	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.260082	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.285068	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.305057	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.330042	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.350031	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.375016	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.411996	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.444979	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.468963	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.505942	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.526930	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.542920	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.571904	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.620876	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.645868	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.669851	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.760796	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.792777	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.817763	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.841749	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.861739	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.886724	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.907711	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.927702	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
4.958682	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.026644	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.046632	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.083612	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.107597	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.177557	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.198546	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.210539	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.231526	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.251516	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.276502	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.308483	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.337466	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.362452	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.386437	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.403428	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.419418	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.456398	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.476388	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.493377	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.509368	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.563342	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.596318	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.620309	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.640293	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.669276	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.690265	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.706255	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.722246	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.774217	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.825187	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.849175	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.874159	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.903142	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.923131	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.944119	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.960109	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.981100	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
5.997088	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.013080	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.026071	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.046061	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.067055	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.112026	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.129013	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.153000	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.172989	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.188980	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.209967	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.234952	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.254941	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.275929	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.360881	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.385867	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.402858	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.414855	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.430841	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.447836	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.459825	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.471817	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.492805	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.508800	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.537780	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.574759	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.598745	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.639721	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.660710	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.676700	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.693693	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.709682	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.729671	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.754656	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.783639	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.844607	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.865593	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.889578	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.910567	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.930555	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.955541	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.971531	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
6.992520	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.019512	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.063488	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.086473	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.102464	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.119454	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.139443	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.160432	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.180420	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.197411	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.209404	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.242384	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.274876	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.303858	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.324475	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.356456	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.381442	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.397432	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.414430	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.434411	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.459398	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.479386	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.500373	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.537353	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.561338	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.582328	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.598318	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.620305	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.726245	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.762226	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.787210	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.819192	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.852172	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.873159	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.889151	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.910139	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.926129	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.955113	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.971104	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
7.992092	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
8.016079	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
8.041063	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
8.070047	1.749996	-0.099996	-90.000000	2.049996	5.000000	-0.000000	0.000000	0.000000
