1910	X	Z	S	Y	A	B	V	W
1.406196	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
1.430183	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
1.459167	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
1.488150	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
1.521131	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
1.549114	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
1.578099	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
1.615077	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
1.635065	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
1.656053	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
1.676042	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
1.705025	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
1.734008	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
1.749999	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
1.770988	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
1.810965	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
1.863935	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
1.905911	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
1.934894	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
1.954882	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
1.979867	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
1.999858	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.020844	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.052826	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.081810	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.106796	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
