6618	Buffer Level	Buffer Control PID Delays
1.420005	0.000000	0.000000
1.430050	0.000000	0.000000
1.440069	0.000000	0.000000
1.450150	0.000000	0.000000
1.459996	0.000000	0.000000
1.470072	0.000000	0.000000
1.480010	0.000000	0.000000
1.490025	0.000000	0.000000
1.500068	0.000000	0.000000
1.458930	0.000000	0.000000
1.509783	0.000000	0.000000
1.510012	0.000000	0.000000
1.520061	0.000000	0.000000
1.529999	0.000000	0.000000
1.540037	0.000000	0.000000
1.549994	0.000000	0.000000
1.559805	0.000000	0.000000
1.560015	0.000000	0.000000
1.570100	0.000000	0.000000
1.580006	0.000000	0.000000
1.590070	0.000000	0.000000
1.600013	0.000000	0.000000
1.610063	0.000000	0.000000
1.610675	0.000000	0.000000
1.620036	0.000000	0.000000
1.630007	0.000000	0.000000
1.640033	0.000000	0.000000
1.650054	0.000000	0.000000
1.660149	0.000000	0.000000
1.661763	0.000000	0.000000
1.670069	0.000000	0.000000
1.680051	0.000000	0.000000
1.690116	0.000000	0.000000
1.700052	0.000000	0.000000
1.710049	0.000000	0.000000
1.711821	0.000000	0.000000
1.720012	0.000000	0.000000
1.730028	0.000000	0.000000
1.740003	0.000000	0.000000
1.749994	0.000000	0.000000
1.760003	0.000000	0.000000
1.762729	0.000000	0.000000
1.770109	0.000000	0.000000
1.780042	0.000000	0.000000
1.790043	0.000000	0.000000
1.799992	0.000000	0.000000
1.810051	0.000000	0.000000
1.812755	0.000000	0.000000
1.820019	0.000000	0.000000
1.830004	0.000000	0.000000
1.839988	0.000000	0.000000
1.850001	0.000000	0.000000
1.859985	0.000000	0.000000
1.863753	0.000000	0.000000
1.869993	0.000000	0.000000
1.880017	0.000000	0.000000
1.889992	0.000000	0.000000
1.900019	0.000000	0.000000
1.909997	0.000000	0.000000
1.914816	0.000000	0.000000
1.920045	0.000000	0.000000
1.930004	0.000000	0.000000
1.940034	0.000000	0.000000
1.950015	0.000000	0.000000
1.960024	0.000000	0.000000
1.970004	0.000000	0.000000
1.980065	0.000000	0.000000
1.990016	0.000000	0.000000
2.000028	0.000000	0.000000
1.972108	0.000000	0.000000
2.010036	0.000000	0.000000
2.019984	0.000000	0.000000
2.029991	0.000000	0.000000
2.030148	0.000000	0.000000
2.040026	0.000000	0.000000
2.050024	0.000000	0.000000
2.060046	0.000000	0.000000
2.069993	0.000000	0.000000
2.080032	0.000000	0.000000
2.080864	0.000000	0.000000
2.090022	0.000000	0.000000
2.100032	0.000000	0.000000
2.109999	0.000000	0.000000
2.120034	0.000000	0.000000
2.130021	0.000000	0.000000
2.130954	0.000000	0.000000
2.140007	0.000000	0.000000
2.150031	0.000000	0.000000
2.160033	0.000000	0.000000
2.170010	0.000000	0.000000
2.180031	0.000000	0.000000
2.181766	0.000000	0.000000
2.190114	0.000000	0.000000
2.200053	0.000000	0.000000
2.210044	0.000000	0.000000
2.220025	0.000000	0.000000
2.230053	0.000000	0.000000
2.232753	0.000000	0.000000
2.240083	0.000000	0.000000
2.250048	0.000000	0.000000
2.260062	0.000000	0.000000
2.270125	0.000000	0.000000
2.280044	0.000000	0.000000
2.282935	0.000000	0.000000
2.290056	0.000000	0.000000
2.300049	0.000000	0.000000
2.310041	0.000000	0.000000
2.320052	0.000000	0.000000
2.329997	0.000000	0.000000
2.332968	0.000000	0.000000
2.340017	0.000000	0.000000
2.349993	0.000000	0.000000
2.359995	0.000000	0.000000
2.369997	0.000000	0.000000
2.380019	0.000000	0.000000
2.385959	0.000000	0.000000
2.389996	0.000000	0.000000
2.400037	0.000000	0.000000
2.410031	0.000000	0.000000
2.420041	0.000000	0.000000
2.430014	0.000000	0.000000
2.436807	0.000000	0.000000
2.440066	0.000000	0.000000
2.450022	0.000000	0.000000
2.460030	0.000000	0.000000
2.470005	0.000000	0.000000
2.480024	0.000000	0.000000
2.487084	0.000000	0.000000
2.490041	0.000000	0.000000
2.499995	0.000000	0.000000
2.510034	0.000000	0.000000
2.520074	0.000000	0.000000
2.530007	0.000000	0.000000
2.538915	0.000000	0.000000
2.540027	0.000000	0.000000
2.549997	0.000000	0.000000
2.560005	0.000000	0.000000
2.570031	0.000000	0.000000
2.580050	0.000000	0.000000
2.589940	0.000000	0.000000
2.590021	0.000000	0.000000
2.600044	0.000000	0.000000
2.610027	0.000000	0.000000
2.620042	0.000000	0.000000
2.630037	0.000000	0.000000
2.640036	0.000000	0.000000
2.642218	0.000000	0.000000
2.650086	0.000000	0.000000
2.660057	0.000000	0.000000
2.670052	0.000000	0.000000
2.680048	0.000000	0.000000
2.690087	0.000000	0.000000
2.692221	0.000000	0.000000
2.700017	0.000000	0.000000
2.710016	0.000000	0.000000
2.720018	0.000000	0.000000
2.730016	0.000000	0.000000
2.740066	0.000000	0.000000
2.742703	0.000000	0.000000
2.750318	0.000000	0.000000
2.760012	0.000000	0.000000
2.770078	0.000000	0.000000
2.780137	0.000000	0.000000
2.790004	0.000000	0.000000
2.793914	0.000000	0.000000
2.800250	0.000000	0.000000
2.810024	0.000000	0.000000
2.820019	0.000000	0.000000
2.830006	0.000000	0.000000
2.840074	0.000000	0.000000
2.844748	0.000000	0.000000
2.850037	0.000000	0.000000
2.860027	0.000000	0.000000
2.870048	0.000000	0.000000
2.880001	0.000000	0.000000
2.890014	0.000000	0.000000
2.895740	0.000000	0.000000
2.900017	0.000000	0.000000
2.910031	0.000000	0.000000
2.920025	0.000000	0.000000
2.929998	0.000000	0.000000
2.940041	0.000000	0.000000
2.946774	0.000000	0.000000
2.949993	0.000000	0.000000
2.959989	0.000000	0.000000
2.970000	0.000000	0.000000
2.980026	0.000000	0.000000
2.990059	0.000000	0.000000
2.996836	0.000000	0.000000
2.999990	0.000000	0.000000
3.047812	0.000000	0.000000
3.098848	0.000000	0.000000
3.149347	0.000000	0.000000
3.200257	0.000000	0.000000
3.251067	0.000000	0.000000
3.009998	0.000000	0.000000
3.019997	0.000000	0.000000
3.029991	0.000000	0.000000
3.040024	0.000000	0.000000
3.050028	0.000000	0.000000
3.060026	0.000000	0.000000
3.070009	0.000000	0.000000
3.080046	0.000000	0.000000
3.090017	0.000000	0.000000
3.100019	0.000000	0.000000
3.110024	0.000000	0.000000
3.120037	0.000000	0.000000
3.130009	0.000000	0.000000
3.140054	0.000000	0.000000
3.150043	0.000000	0.000000
3.160032	0.000000	0.000000
3.170058	0.000000	0.000000
3.180056	0.000000	0.000000
3.190098	0.000000	0.000000
3.200039	0.000000	0.000000
3.210039	0.000000	0.000000
3.220042	0.000000	0.000000
3.230022	0.000000	0.000000
3.240003	0.000000	0.000000
3.249993	0.000000	0.000000
3.259995	0.000000	0.000000
3.270003	0.000000	0.000000
3.280026	0.000000	0.000000
3.290031	0.000000	0.000000
3.300020	0.000000	0.000000
3.301835	0.000000	0.000000
3.310003	0.000000	0.000000
3.320014	0.000000	0.000000
3.330017	0.000000	0.000000
3.340015	0.000000	0.000000
3.350027	0.000000	0.000000
3.353897	0.000000	0.000000
3.359997	0.000000	0.000000
3.370015	0.000000	0.000000
3.379993	0.000000	0.000000
3.390031	0.000000	0.000000
3.399992	0.000000	0.000000
3.403897	0.000000	0.000000
3.410021	0.000000	0.000000
3.420024	0.000000	0.000000
3.430040	0.000000	0.000000
3.440027	0.000000	0.000000
3.450020	0.000000	0.000000
3.454045	0.000000	0.000000
3.460016	0.000000	0.000000
3.470022	0.000000	0.000000
3.479997	0.000000	0.000000
3.490026	0.000000	0.000000
3.499997	0.000000	0.000000
3.504769	0.000000	0.000000
3.510033	0.000000	0.000000
3.520006	0.000000	0.000000
3.530016	0.000000	0.000000
3.539996	0.000000	0.000000
3.550019	0.000000	0.000000
3.554814	0.000000	0.000000
3.560030	0.000000	0.000000
3.569997	0.000000	0.000000
3.579999	0.000000	0.000000
3.590032	0.000000	0.000000
3.599998	0.000000	0.000000
3.606343	0.000000	0.000000
3.610023	0.000000	0.000000
3.620011	0.000000	0.000000
3.630032	0.000000	0.000000
3.640034	0.000000	0.000000
3.650033	0.000000	0.000000
3.656348	0.000000	0.000000
3.660056	0.000000	0.000000
3.670151	0.000000	0.000000
3.680019	0.000000	0.000000
3.690068	0.000000	0.000000
3.700014	0.000000	0.000000
3.706989	0.000000	0.000000
3.709992	0.000000	0.000000
3.720098	0.000000	0.000000
3.730003	0.000000	0.000000
3.740010	0.000000	0.000000
3.749986	0.000000	0.000000
3.756994	0.000000	0.000000
3.760018	0.000000	0.000000
3.770001	0.000000	0.000000
3.780013	0.000000	0.000000
3.790017	0.000000	0.000000
3.800029	0.000000	0.000000
3.807073	0.000000	0.000000
3.810010	0.000000	0.000000
3.820187	0.000000	0.000000
3.830303	0.000000	0.000000
3.840025	0.000000	0.000000
3.850012	0.000000	0.000000
3.860004	0.000000	0.000000
3.870017	0.000000	0.000000
3.880066	0.000000	0.000000
3.890014	0.000000	0.000000
3.900026	0.000000	0.000000
3.910164	0.000000	0.000000
3.920049	0.000000	0.000000
3.930033	0.000000	0.000000
3.940102	0.000000	0.000000
3.950053	0.000000	0.000000
3.960060	0.000000	0.000000
3.970052	0.000000	0.000000
3.980041	0.000000	0.000000
3.990055	0.000000	0.000000
4.000058	0.000000	0.000000
3.857133	0.000000	0.000000
3.908917	0.000000	0.000000
3.959953	0.000000	0.000000
4.010058	0.000000	0.000000
4.061745	0.000000	0.000000
4.113030	0.000000	0.000000
4.163034	0.000000	0.000000
4.213870	0.000000	0.000000
4.264141	0.000000	0.000000
4.010035	0.000000	0.000000
4.020065	0.000000	0.000000
4.030024	0.000000	0.000000
4.040036	0.000000	0.000000
4.050038	0.000000	0.000000
4.059991	0.000000	0.000000
4.069995	0.000000	0.000000
4.080035	0.000000	0.000000
4.089994	0.000000	0.000000
4.099990	0.000000	0.000000
4.110004	0.000000	0.000000
4.120030	0.000000	0.000000
4.130031	0.000000	0.000000
4.140001	0.000000	0.000000
4.149991	0.000000	0.000000
4.160007	0.000000	0.000000
4.169991	0.000000	0.000000
4.179997	0.000000	0.000000
4.190021	0.000000	0.000000
4.200021	0.000000	0.000000
4.210038	0.000000	0.000000
4.220041	0.000000	0.000000
4.230001	0.000000	0.000000
4.240035	0.000000	0.000000
4.250000	0.000000	0.000000
4.260006	0.000000	0.000000
4.270001	0.000000	0.000000
4.280009	0.000000	0.000000
4.290014	0.000000	0.000000
4.300016	0.000000	0.000000
4.310017	0.000000	0.000000
4.315861	0.000000	0.000000
4.319993	0.000000	0.000000
4.329998	0.000000	0.000000
4.339997	0.000000	0.000000
4.350028	0.000000	0.000000
4.360013	0.000000	0.000000
4.365899	0.000000	0.000000
4.369998	0.000000	0.000000
4.380022	0.000000	0.000000
4.390020	0.000000	0.000000
4.400016	0.000000	0.000000
4.410023	0.000000	0.000000
4.416323	0.000000	0.000000
4.420051	0.000000	0.000000
4.430002	0.000000	0.000000
4.440071	0.000000	0.000000
4.450023	0.000000	0.000000
4.460029	0.000000	0.000000
4.467987	0.000000	0.000000
4.470042	0.000000	0.000000
4.480041	0.000000	0.000000
4.490004	0.000000	0.000000
4.500022	0.000000	0.000000
4.518077	0.000000	0.000000
4.569001	0.000000	0.000000
4.620843	0.000000	0.000000
4.670843	0.000000	0.000000
4.721989	0.000000	0.000000
4.771994	0.000000	0.000000
4.510054	0.000000	0.000000
4.520089	0.000000	0.000000
4.530017	0.000000	0.000000
4.540031	0.000000	0.000000
4.550047	0.000000	0.000000
4.560050	0.000000	0.000000
4.570059	0.000000	0.000000
4.580058	0.000000	0.000000
4.590053	0.000000	0.000000
4.600037	0.000000	0.000000
4.610009	0.000000	0.000000
4.620020	0.000000	0.000000
4.630007	0.000000	0.000000
4.640025	0.000000	0.000000
4.650016	0.000000	0.000000
4.660012	0.000000	0.000000
4.669997	0.000000	0.000000
4.680001	0.000000	0.000000
4.690047	0.000000	0.000000
4.700015	0.000000	0.000000
4.709995	0.000000	0.000000
4.720001	0.000000	0.000000
4.730019	0.000000	0.000000
4.740026	0.000000	0.000000
4.750029	0.000000	0.000000
4.760010	0.000000	0.000000
4.770057	0.000000	0.000000
4.780030	0.000000	0.000000
4.790021	0.000000	0.000000
4.800045	0.000000	0.000000
4.810592	0.000000	0.000000
4.820375	0.000000	0.000000
4.822194	0.000000	0.000000
4.830045	0.000000	0.000000
4.840045	0.000000	0.000000
4.850016	0.000000	0.000000
4.859999	0.000000	0.000000
4.869996	0.000000	0.000000
4.872197	0.000000	0.000000
4.880050	0.000000	0.000000
4.890010	0.000000	0.000000
4.900016	0.000000	0.000000
4.910013	0.000000	0.000000
4.920009	0.000000	0.000000
4.922197	0.000000	0.000000
4.930031	0.000000	0.000000
4.940064	0.000000	0.000000
4.950091	0.000000	0.000000
4.960076	0.000000	0.000000
4.970042	0.000000	0.000000
4.972204	0.000000	0.000000
4.980050	0.000000	0.000000
4.990038	0.000000	0.000000
5.000058	0.000000	0.000000
5.022212	0.000000	0.000000
5.072219	0.000000	0.000000
5.123318	0.000000	0.000000
5.177100	0.000000	0.000000
5.227746	0.000000	0.000000
5.010089	0.000000	0.000000
5.020156	0.000000	0.000000
5.030040	0.000000	0.000000
5.040039	0.000000	0.000000
5.050037	0.000000	0.000000
5.060011	0.000000	0.000000
5.070058	0.000000	0.000000
5.079998	0.000000	0.000000
5.090058	0.000000	0.000000
5.100076	0.000000	0.000000
5.109993	0.000000	0.000000
5.120041	0.000000	0.000000
5.129990	0.000000	0.000000
5.140008	0.000000	0.000000
5.150058	0.000000	0.000000
5.160025	0.000000	0.000000
5.170000	0.000000	0.000000
5.179999	0.000000	0.000000
5.190038	0.000000	0.000000
5.200030	0.000000	0.000000
5.209997	0.000000	0.000000
5.219995	0.000000	0.000000
5.229995	0.000000	0.000000
5.240005	0.000000	0.000000
5.249998	0.000000	0.000000
5.260026	0.000000	0.000000
5.270061	0.000000	0.000000
5.280035	0.000000	0.000000
5.288035	0.000000	0.000000
5.289996	0.000000	0.000000
5.300016	0.000000	0.000000
5.310015	0.000000	0.000000
5.319994	0.000000	0.000000
5.330040	0.000000	0.000000
5.338906	0.000000	0.000000
5.340031	0.000000	0.000000
5.349995	0.000000	0.000000
5.360024	0.000000	0.000000
5.370033	0.000000	0.000000
5.380031	0.000000	0.000000
5.388912	0.000000	0.000000
5.390051	0.000000	0.000000
5.400044	0.000000	0.000000
5.410064	0.000000	0.000000
5.420056	0.000000	0.000000
5.430053	0.000000	0.000000
5.439175	0.000000	0.000000
5.440103	0.000000	0.000000
5.450057	0.000000	0.000000
5.460040	0.000000	0.000000
5.470039	0.000000	0.000000
5.480019	0.000000	0.000000
5.490007	0.000000	0.000000
5.500047	0.000000	0.000000
5.490770	0.000000	0.000000
5.510011	0.000000	0.000000
5.520075	0.000000	0.000000
5.530001	0.000000	0.000000
5.539996	0.000000	0.000000
5.541969	0.000000	0.000000
5.550017	0.000000	0.000000
5.560020	0.000000	0.000000
5.570021	0.000000	0.000000
5.579995	0.000000	0.000000
5.590001	0.000000	0.000000
5.592783	0.000000	0.000000
5.599994	0.000000	0.000000
5.610009	0.000000	0.000000
5.619992	0.000000	0.000000
5.630027	0.000000	0.000000
5.640019	0.000000	0.000000
5.642968	0.000000	0.000000
5.650031	0.000000	0.000000
5.659994	0.000000	0.000000
5.669991	0.000000	0.000000
5.680035	0.000000	0.000000
5.690031	0.000000	0.000000
5.693355	0.000000	0.000000
5.700005	0.000000	0.000000
5.710010	0.000000	0.000000
5.720009	0.000000	0.000000
5.730017	0.000000	0.000000
5.740022	0.000000	0.000000
5.743359	0.000000	0.000000
5.750020	0.000000	0.000000
5.759995	0.000000	0.000000
5.770091	0.000000	0.000000
5.780006	0.000000	0.000000
5.790021	0.000000	0.000000
5.800009	0.000000	0.000000
5.809994	0.000000	0.000000
5.819996	0.000000	0.000000
5.829987	0.000000	0.000000
5.840017	0.000000	0.000000
5.849997	0.000000	0.000000
5.859995	0.000000	0.000000
5.870410	0.000000	0.000000
5.880127	0.000000	0.000000
5.890015	0.000000	0.000000
5.900018	0.000000	0.000000
5.910000	0.000000	0.000000
5.920061	0.000000	0.000000
5.930378	0.000000	0.000000
5.940079	0.000000	0.000000
5.950137	0.000000	0.000000
5.960028	0.000000	0.000000
5.970044	0.000000	0.000000
5.980049	0.000000	0.000000
5.990050	0.000000	0.000000
6.000034	0.000000	0.000000
5.793366	0.000000	0.000000
5.843371	0.000000	0.000000
5.893713	0.000000	0.000000
5.944928	0.000000	0.000000
5.995828	0.000000	0.000000
6.046304	0.000000	0.000000
6.096321	0.000000	0.000000
6.010065	0.000000	0.000000
6.020071	0.000000	0.000000
6.030027	0.000000	0.000000
6.040019	0.000000	0.000000
6.050016	0.000000	0.000000
6.060067	0.000000	0.000000
6.069998	0.000000	0.000000
6.080049	0.000000	0.000000
6.090002	0.000000	0.000000
6.100027	0.000000	0.000000
6.109995	0.000000	0.000000
6.120043	0.000000	0.000000
6.130023	0.000000	0.000000
6.140040	0.000000	0.000000
6.146324	0.000000	0.000000
6.150014	0.000000	0.000000
6.160043	0.000000	0.000000
6.170017	0.000000	0.000000
6.179992	0.000000	0.000000
6.190026	0.000000	0.000000
6.196743	0.000000	0.000000
6.200037	0.000000	0.000000
6.210034	0.000000	0.000000
6.220064	0.000000	0.000000
6.230008	0.000000	0.000000
6.240023	0.000000	0.000000
6.247780	0.000000	0.000000
6.250040	0.000000	0.000000
6.259998	0.000000	0.000000
6.270066	0.000000	0.000000
6.280034	0.000000	0.000000
6.290036	0.000000	0.000000
6.297805	0.000000	0.000000
6.299994	0.000000	0.000000
6.310019	0.000000	0.000000
6.320020	0.000000	0.000000
6.330001	0.000000	0.000000
6.339994	0.000000	0.000000
6.347806	0.000000	0.000000
6.349995	0.000000	0.000000
6.360012	0.000000	0.000000
6.370006	0.000000	0.000000
6.380042	0.000000	0.000000
6.390030	0.000000	0.000000
6.400033	0.000000	0.000000
6.410031	0.000000	0.000000
6.420038	0.000000	0.000000
6.430023	0.000000	0.000000
6.440095	0.000000	0.000000
6.450027	0.000000	0.000000
6.460034	0.000000	0.000000
6.470041	0.000000	0.000000
6.480044	0.000000	0.000000
6.490050	0.000000	0.000000
6.500041	0.000000	0.000000
6.398759	0.000000	0.000000
6.448826	0.000000	0.000000
6.499974	0.000000	0.000000
6.550764	0.000000	0.000000
6.605135	0.000000	0.000000
6.655702	0.000000	0.000000
6.706870	0.000000	0.000000
6.756876	0.000000	0.000000
6.510056	0.000000	0.000000
6.520090	0.000000	0.000000
6.530047	0.000000	0.000000
6.540051	0.000000	0.000000
6.550045	0.000000	0.000000
6.560058	0.000000	0.000000
6.570038	0.000000	0.000000
6.580025	0.000000	0.000000
6.590031	0.000000	0.000000
6.600021	0.000000	0.000000
6.610000	0.000000	0.000000
6.620032	0.000000	0.000000
6.629995	0.000000	0.000000
6.640001	0.000000	0.000000
6.649995	0.000000	0.000000
6.660023	0.000000	0.000000
6.670020	0.000000	0.000000
6.679994	0.000000	0.000000
6.690041	0.000000	0.000000
6.700030	0.000000	0.000000
6.710014	0.000000	0.000000
6.720009	0.000000	0.000000
6.730024	0.000000	0.000000
6.740021	0.000000	0.000000
6.750019	0.000000	0.000000
6.760014	0.000000	0.000000
6.770057	0.000000	0.000000
6.779993	0.000000	0.000000
6.790009	0.000000	0.000000
6.799994	0.000000	0.000000
6.806876	0.000000	0.000000
6.810022	0.000000	0.000000
6.820000	0.000000	0.000000
6.830049	0.000000	0.000000
6.839995	0.000000	0.000000
6.850017	0.000000	0.000000
6.857712	0.000000	0.000000
6.859997	0.000000	0.000000
6.870022	0.000000	0.000000
6.880014	0.000000	0.000000
6.889995	0.000000	0.000000
6.900028	0.000000	0.000000
6.907862	0.000000	0.000000
6.910014	0.000000	0.000000
6.920008	0.000000	0.000000
6.929999	0.000000	0.000000
6.940067	0.000000	0.000000
6.949998	0.000000	0.000000
6.959116	0.000000	0.000000
6.960023	0.000000	0.000000
6.970028	0.000000	0.000000
6.979998	0.000000	0.000000
6.990045	0.000000	0.000000
7.000007	0.000000	0.000000
7.009123	0.000000	0.000000
7.059819	0.000000	0.000000
7.109830	0.000000	0.000000
7.159832	0.000000	0.000000
7.209986	0.000000	0.000000
7.260144	0.000000	0.000000
7.010136	0.000000	0.000000
7.020083	0.000000	0.000000
7.030027	0.000000	0.000000
7.040008	0.000000	0.000000
7.050035	0.000000	0.000000
7.060005	0.000000	0.000000
7.070013	0.000000	0.000000
7.080044	0.000000	0.000000
7.090042	0.000000	0.000000
7.100054	0.000000	0.000000
7.110300	0.000000	0.000000
7.120039	0.000000	0.000000
7.130067	0.000000	0.000000
7.140020	0.000000	0.000000
7.150038	0.000000	0.000000
7.160029	0.000000	0.000000
7.170018	0.000000	0.000000
7.180007	0.000000	0.000000
7.190094	0.000000	0.000000
7.200056	0.000000	0.000000
7.210052	0.000000	0.000000
7.220207	0.000000	0.000000
7.230073	0.000000	0.000000
7.240209	0.000000	0.000000
7.250076	0.000000	0.000000
7.260041	0.000000	0.000000
7.270112	0.000000	0.000000
7.280036	0.000000	0.000000
7.290041	0.000000	0.000000
7.300057	0.000000	0.000000
7.310058	0.000000	0.000000
7.310849	0.000000	0.000000
7.320335	0.000000	0.000000
7.330011	0.000000	0.000000
7.340052	0.000000	0.000000
7.350063	0.000000	0.000000
7.360001	0.000000	0.000000
7.362879	0.000000	0.000000
7.370026	0.000000	0.000000
7.379998	0.000000	0.000000
7.390011	0.000000	0.000000
7.400005	0.000000	0.000000
7.410004	0.000000	0.000000
7.413021	0.000000	0.000000
7.420031	0.000000	0.000000
7.430066	0.000000	0.000000
7.440094	0.000000	0.000000
7.450035	0.000000	0.000000
7.460046	0.000000	0.000000
7.464040	0.000000	0.000000
7.470003	0.000000	0.000000
7.480000	0.000000	0.000000
7.490001	0.000000	0.000000
7.500049	0.000000	0.000000
7.514368	0.000000	0.000000
7.565883	0.000000	0.000000
7.615999	0.000000	0.000000
7.666919	0.000000	0.000000
7.717310	0.000000	0.000000
7.768369	0.000000	0.000000
7.510001	0.000000	0.000000
7.519986	0.000000	0.000000
7.530005	0.000000	0.000000
7.539992	0.000000	0.000000
7.550004	0.000000	0.000000
7.560000	0.000000	0.000000
7.570008	0.000000	0.000000
7.580008	0.000000	0.000000
7.590003	0.000000	0.000000
7.600014	0.000000	0.000000
7.610022	0.000000	0.000000
7.620019	0.000000	0.000000
7.630023	0.000000	0.000000
7.640001	0.000000	0.000000
7.650019	0.000000	0.000000
7.660040	0.000000	0.000000
7.670030	0.000000	0.000000
7.680036	0.000000	0.000000
7.690091	0.000000	0.000000
7.700038	0.000000	0.000000
7.710014	0.000000	0.000000
7.720044	0.000000	0.000000
7.730011	0.000000	0.000000
7.740014	0.000000	0.000000
7.750016	0.000000	0.000000
7.760020	0.000000	0.000000
7.770089	0.000000	0.000000
