6664	Buffer Level	Buffer Control PID Delays
1.812808	0.000000	0.000000
1.857729	0.000000	0.000000
1.909562	0.000000	0.000000
1.959615	0.000000	0.000000
2.010576	0.000000	0.000000
2.061621	0.000000	0.000000
2.111759	0.000000	0.000000
1.822835	0.000000	0.000000
1.832805	0.000000	0.000000
1.842804	0.000000	0.000000
1.852811	0.000000	0.000000
1.862809	0.000000	0.000000
1.872806	0.000000	0.000000
1.882878	0.000000	0.000000
1.892811	0.000000	0.000000
1.902844	0.000000	0.000000
1.912835	0.000000	0.000000
1.922825	0.000000	0.000000
1.932811	0.000000	0.000000
1.942837	0.000000	0.000000
1.952807	0.000000	0.000000
1.962840	0.000000	0.000000
1.972850	0.000000	0.000000
1.982823	0.000000	0.000000
1.993108	0.000000	0.000000
2.002828	0.000000	0.000000
2.012842	0.000000	0.000000
2.022817	0.000000	0.000000
2.032859	0.000000	0.000000
2.042856	0.000000	0.000000
2.052891	0.000000	0.000000
2.062857	0.000000	0.000000
2.072873	0.000000	0.000000
2.082841	0.000000	0.000000
2.092825	0.000000	0.000000
2.102849	0.000000	0.000000
2.112828	0.000000	0.000000
2.122821	0.000000	0.000000
2.132883	0.000000	0.000000
2.142806	0.000000	0.000000
2.152841	0.000000	0.000000
2.162703	0.000000	0.000000
2.162859	0.000000	0.000000
2.172967	0.000000	0.000000
2.182846	0.000000	0.000000
2.192820	0.000000	0.000000
2.202794	0.000000	0.000000
2.212792	0.000000	0.000000
2.214677	0.000000	0.000000
2.222847	0.000000	0.000000
2.232853	0.000000	0.000000
2.242814	0.000000	0.000000
2.252839	0.000000	0.000000
2.262858	0.000000	0.000000
2.265738	0.000000	0.000000
2.272808	0.000000	0.000000
2.282846	0.000000	0.000000
2.292850	0.000000	0.000000
2.302886	0.000000	0.000000
2.312814	0.000000	0.000000
2.315887	0.000000	0.000000
2.368714	0.000000	0.000000
2.418715	0.000000	0.000000
2.469604	0.000000	0.000000
2.521666	0.000000	0.000000
2.571673	0.000000	0.000000
2.322841	0.000000	0.000000
2.332839	0.000000	0.000000
2.342816	0.000000	0.000000
2.352818	0.000000	0.000000
2.362826	0.000000	0.000000
2.372828	0.000000	0.000000
2.382888	0.000000	0.000000
2.392819	0.000000	0.000000
2.402807	0.000000	0.000000
2.412846	0.000000	0.000000
2.422801	0.000000	0.000000
2.432811	0.000000	0.000000
2.442806	0.000000	0.000000
2.452808	0.000000	0.000000
2.462825	0.000000	0.000000
2.472809	0.000000	0.000000
2.482827	0.000000	0.000000
2.492838	0.000000	0.000000
2.502803	0.000000	0.000000
2.512826	0.000000	0.000000
2.522835	0.000000	0.000000
2.532800	0.000000	0.000000
2.542800	0.000000	0.000000
2.552829	0.000000	0.000000
2.562806	0.000000	0.000000
2.572811	0.000000	0.000000
2.582809	0.000000	0.000000
2.592843	0.000000	0.000000
2.602811	0.000000	0.000000
2.612831	0.000000	0.000000
2.622569	0.000000	0.000000
2.622811	0.000000	0.000000
2.632894	0.000000	0.000000
2.642806	0.000000	0.000000
2.652814	0.000000	0.000000
2.662835	0.000000	0.000000
2.672837	0.000000	0.000000
2.673581	0.000000	0.000000
2.682814	0.000000	0.000000
2.692829	0.000000	0.000000
2.702822	0.000000	0.000000
2.712834	0.000000	0.000000
2.722834	0.000000	0.000000
2.723584	0.000000	0.000000
2.732857	0.000000	0.000000
2.742837	0.000000	0.000000
2.752812	0.000000	0.000000
2.762844	0.000000	0.000000
2.772855	0.000000	0.000000
2.773691	0.000000	0.000000
2.782845	0.000000	0.000000
2.792845	0.000000	0.000000
2.802832	0.000000	0.000000
2.812828	0.000000	0.000000
2.824741	0.000000	0.000000
2.875585	0.000000	0.000000
2.925586	0.000000	0.000000
2.975593	0.000000	0.000000
3.026803	0.000000	0.000000
3.077028	0.000000	0.000000
3.127187	0.000000	0.000000
3.177193	0.000000	0.000000
3.227199	0.000000	0.000000
3.278632	0.000000	0.000000
2.822847	0.000000	0.000000
2.832843	0.000000	0.000000
2.842835	0.000000	0.000000
2.852850	0.000000	0.000000
2.862859	0.000000	0.000000
2.872863	0.000000	0.000000
2.882925	0.000000	0.000000
2.892855	0.000000	0.000000
2.902860	0.000000	0.000000
2.912845	0.000000	0.000000
2.922846	0.000000	0.000000
2.932813	0.000000	0.000000
2.942846	0.000000	0.000000
2.952835	0.000000	0.000000
2.962845	0.000000	0.000000
2.972803	0.000000	0.000000
2.982842	0.000000	0.000000
2.992822	0.000000	0.000000
3.002809	0.000000	0.000000
3.012825	0.000000	0.000000
3.022804	0.000000	0.000000
3.032822	0.000000	0.000000
3.043584	0.000000	0.000000
3.053411	0.000000	0.000000
3.062830	0.000000	0.000000
3.072847	0.000000	0.000000
3.082816	0.000000	0.000000
3.092876	0.000000	0.000000
3.102808	0.000000	0.000000
3.112870	0.000000	0.000000
3.122812	0.000000	0.000000
3.132895	0.000000	0.000000
3.142816	0.000000	0.000000
3.152809	0.000000	0.000000
3.162904	0.000000	0.000000
3.172891	0.000000	0.000000
3.182828	0.000000	0.000000
3.192806	0.000000	0.000000
3.202814	0.000000	0.000000
3.212969	0.000000	0.000000
3.222813	0.000000	0.000000
3.232882	0.000000	0.000000
3.242845	0.000000	0.000000
3.252833	0.000000	0.000000
3.262862	0.000000	0.000000
3.272857	0.000000	0.000000
3.282874	0.000000	0.000000
3.293026	0.000000	0.000000
3.302863	0.000000	0.000000
3.312850	0.000000	0.000000
3.322873	0.000000	0.000000
3.329695	0.000000	0.000000
3.332834	0.000000	0.000000
3.342854	0.000000	0.000000
3.352893	0.000000	0.000000
3.362894	0.000000	0.000000
3.372871	0.000000	0.000000
3.380173	0.000000	0.000000
3.382903	0.000000	0.000000
3.392851	0.000000	0.000000
3.402821	0.000000	0.000000
3.412815	0.000000	0.000000
3.422853	0.000000	0.000000
3.430673	0.000000	0.000000
3.432873	0.000000	0.000000
3.442812	0.000000	0.000000
3.452809	0.000000	0.000000
3.462939	0.000000	0.000000
3.472810	0.000000	0.000000
3.481649	0.000000	0.000000
3.482843	0.000000	0.000000
3.492811	0.000000	0.000000
3.502834	0.000000	0.000000
3.512822	0.000000	0.000000
3.522832	0.000000	0.000000
3.532529	0.000000	0.000000
3.532838	0.000000	0.000000
3.542824	0.000000	0.000000
3.552863	0.000000	0.000000
3.562817	0.000000	0.000000
3.572820	0.000000	0.000000
3.582825	0.000000	0.000000
3.582966	0.000000	0.000000
3.592839	0.000000	0.000000
3.602841	0.000000	0.000000
3.612857	0.000000	0.000000
3.622852	0.000000	0.000000
3.632922	0.000000	0.000000
3.633594	0.000000	0.000000
3.642872	0.000000	0.000000
3.652857	0.000000	0.000000
3.662856	0.000000	0.000000
3.672813	0.000000	0.000000
3.682833	0.000000	0.000000
3.683830	0.000000	0.000000
3.692801	0.000000	0.000000
3.702801	0.000000	0.000000
3.712807	0.000000	0.000000
3.722805	0.000000	0.000000
3.732833	0.000000	0.000000
3.733838	0.000000	0.000000
3.742820	0.000000	0.000000
3.752800	0.000000	0.000000
3.762828	0.000000	0.000000
3.772825	0.000000	0.000000
3.782828	0.000000	0.000000
3.784634	0.000000	0.000000
3.792809	0.000000	0.000000
3.802846	0.000000	0.000000
3.812810	0.000000	0.000000
3.834643	0.000000	0.000000
3.884818	0.000000	0.000000
3.934837	0.000000	0.000000
3.985787	0.000000	0.000000
4.036658	0.000000	0.000000
4.086889	0.000000	0.000000
3.822832	0.000000	0.000000
3.832816	0.000000	0.000000
3.842824	0.000000	0.000000
3.852838	0.000000	0.000000
3.862822	0.000000	0.000000
3.872799	0.000000	0.000000
3.882866	0.000000	0.000000
3.892826	0.000000	0.000000
3.902813	0.000000	0.000000
3.912818	0.000000	0.000000
3.922813	0.000000	0.000000
3.932832	0.000000	0.000000
3.942821	0.000000	0.000000
3.952812	0.000000	0.000000
3.962826	0.000000	0.000000
3.972834	0.000000	0.000000
3.982818	0.000000	0.000000
3.992848	0.000000	0.000000
4.002811	0.000000	0.000000
4.012820	0.000000	0.000000
4.022806	0.000000	0.000000
4.032829	0.000000	0.000000
4.042805	0.000000	0.000000
4.052820	0.000000	0.000000
4.062809	0.000000	0.000000
4.072809	0.000000	0.000000
4.082807	0.000000	0.000000
4.092844	0.000000	0.000000
4.102817	0.000000	0.000000
4.112815	0.000000	0.000000
4.122812	0.000000	0.000000
4.132893	0.000000	0.000000
4.137670	0.000000	0.000000
4.142829	0.000000	0.000000
4.152821	0.000000	0.000000
4.162844	0.000000	0.000000
4.172849	0.000000	0.000000
4.182844	0.000000	0.000000
4.188179	0.000000	0.000000
4.192831	0.000000	0.000000
4.202813	0.000000	0.000000
4.212846	0.000000	0.000000
4.222823	0.000000	0.000000
4.232836	0.000000	0.000000
4.240003	0.000000	0.000000
4.242865	0.000000	0.000000
4.252863	0.000000	0.000000
4.262875	0.000000	0.000000
4.272861	0.000000	0.000000
4.282815	0.000000	0.000000
4.290879	0.000000	0.000000
4.292840	0.000000	0.000000
4.302814	0.000000	0.000000
4.312834	0.000000	0.000000
4.322828	0.000000	0.000000
4.332822	0.000000	0.000000
4.342677	0.000000	0.000000
4.342807	0.000000	0.000000
4.352815	0.000000	0.000000
4.362826	0.000000	0.000000
4.372810	0.000000	0.000000
4.382871	0.000000	0.000000
4.392726	0.000000	0.000000
4.392841	0.000000	0.000000
4.402822	0.000000	0.000000
4.413181	0.000000	0.000000
4.422836	0.000000	0.000000
4.432828	0.000000	0.000000
4.443112	0.000000	0.000000
4.443998	0.000000	0.000000
4.452816	0.000000	0.000000
4.462804	0.000000	0.000000
4.472820	0.000000	0.000000
4.482915	0.000000	0.000000
4.492828	0.000000	0.000000
4.496228	0.000000	0.000000
4.502864	0.000000	0.000000
4.512836	0.000000	0.000000
4.522842	0.000000	0.000000
4.532886	0.000000	0.000000
4.542831	0.000000	0.000000
4.546768	0.000000	0.000000
4.552866	0.000000	0.000000
4.562847	0.000000	0.000000
4.572813	0.000000	0.000000
4.582811	0.000000	0.000000
4.592856	0.000000	0.000000
4.597677	0.000000	0.000000
4.602817	0.000000	0.000000
4.612829	0.000000	0.000000
4.622838	0.000000	0.000000
4.632854	0.000000	0.000000
4.642810	0.000000	0.000000
4.647745	0.000000	0.000000
4.652808	0.000000	0.000000
4.662814	0.000000	0.000000
4.672818	0.000000	0.000000
4.682852	0.000000	0.000000
4.692827	0.000000	0.000000
4.697751	0.000000	0.000000
4.702829	0.000000	0.000000
4.712820	0.000000	0.000000
4.722842	0.000000	0.000000
4.732847	0.000000	0.000000
4.742862	0.000000	0.000000
4.748618	0.000000	0.000000
4.752872	0.000000	0.000000
4.762880	0.000000	0.000000
4.772810	0.000000	0.000000
4.782833	0.000000	0.000000
4.792830	0.000000	0.000000
4.802853	0.000000	0.000000
4.805672	0.000000	0.000000
4.812829	0.000000	0.000000
4.822832	0.000000	0.000000
4.832819	0.000000	0.000000
4.842844	0.000000	0.000000
4.852828	0.000000	0.000000
4.856598	0.000000	0.000000
4.862815	0.000000	0.000000
4.872829	0.000000	0.000000
4.882861	0.000000	0.000000
4.892844	0.000000	0.000000
4.902805	0.000000	0.000000
4.906629	0.000000	0.000000
4.912808	0.000000	0.000000
4.922853	0.000000	0.000000
4.932802	0.000000	0.000000
4.942830	0.000000	0.000000
4.952831	0.000000	0.000000
4.956821	0.000000	0.000000
4.962812	0.000000	0.000000
4.972827	0.000000	0.000000
4.982810	0.000000	0.000000
4.992838	0.000000	0.000000
5.002815	0.000000	0.000000
5.007657	0.000000	0.000000
5.012844	0.000000	0.000000
5.022841	0.000000	0.000000
5.032844	0.000000	0.000000
5.042843	0.000000	0.000000
5.052841	0.000000	0.000000
5.058188	0.000000	0.000000
5.062845	0.000000	0.000000
5.072826	0.000000	0.000000
5.082844	0.000000	0.000000
5.092843	0.000000	0.000000
5.102839	0.000000	0.000000
5.109209	0.000000	0.000000
5.112840	0.000000	0.000000
5.122846	0.000000	0.000000
5.132925	0.000000	0.000000
5.142849	0.000000	0.000000
5.152859	0.000000	0.000000
5.159735	0.000000	0.000000
5.162863	0.000000	0.000000
5.172861	0.000000	0.000000
5.182853	0.000000	0.000000
5.192838	0.000000	0.000000
5.202830	0.000000	0.000000
5.211910	0.000000	0.000000
5.212816	0.000000	0.000000
5.222824	0.000000	0.000000
5.232810	0.000000	0.000000
5.242830	0.000000	0.000000
5.252800	0.000000	0.000000
5.261912	0.000000	0.000000
5.262822	0.000000	0.000000
5.272829	0.000000	0.000000
5.282821	0.000000	0.000000
5.292808	0.000000	0.000000
5.302834	0.000000	0.000000
5.312823	0.000000	0.000000
5.316814	0.000000	0.000000
5.322823	0.000000	0.000000
5.333476	0.000000	0.000000
5.342925	0.000000	0.000000
5.352804	0.000000	0.000000
5.362828	0.000000	0.000000
5.367686	0.000000	0.000000
5.372817	0.000000	0.000000
5.382895	0.000000	0.000000
5.392821	0.000000	0.000000
5.402859	0.000000	0.000000
5.413151	0.000000	0.000000
5.417693	0.000000	0.000000
5.422849	0.000000	0.000000
5.432827	0.000000	0.000000
5.443088	0.000000	0.000000
5.452830	0.000000	0.000000
5.462814	0.000000	0.000000
5.468575	0.000000	0.000000
5.473138	0.000000	0.000000
5.482823	0.000000	0.000000
5.492809	0.000000	0.000000
5.502805	0.000000	0.000000
5.512826	0.000000	0.000000
5.520217	0.000000	0.000000
5.522840	0.000000	0.000000
5.532823	0.000000	0.000000
5.543080	0.000000	0.000000
5.552845	0.000000	0.000000
5.562986	0.000000	0.000000
5.570731	0.000000	0.000000
5.572848	0.000000	0.000000
5.582825	0.000000	0.000000
5.592830	0.000000	0.000000
5.602844	0.000000	0.000000
5.613089	0.000000	0.000000
5.620732	0.000000	0.000000
5.622860	0.000000	0.000000
5.632919	0.000000	0.000000
5.642866	0.000000	0.000000
5.652843	0.000000	0.000000
5.662858	0.000000	0.000000
5.672039	0.000000	0.000000
5.672856	0.000000	0.000000
5.682847	0.000000	0.000000
5.692816	0.000000	0.000000
5.702834	0.000000	0.000000
5.712840	0.000000	0.000000
5.722776	0.000000	0.000000
5.722822	0.000000	0.000000
5.732845	0.000000	0.000000
5.742838	0.000000	0.000000
5.752859	0.000000	0.000000
5.762823	0.000000	0.000000
5.772806	0.000000	0.000000
5.773780	0.000000	0.000000
5.782806	0.000000	0.000000
5.792804	0.000000	0.000000
5.802800	0.000000	0.000000
5.812797	0.000000	0.000000
5.822864	0.000000	0.000000
5.823785	0.000000	0.000000
5.832819	0.000000	0.000000
5.842853	0.000000	0.000000
5.852807	0.000000	0.000000
5.862803	0.000000	0.000000
5.872804	0.000000	0.000000
5.874795	0.000000	0.000000
5.882849	0.000000	0.000000
5.892826	0.000000	0.000000
5.902838	0.000000	0.000000
5.912834	0.000000	0.000000
5.922839	0.000000	0.000000
5.924798	0.000000	0.000000
5.932833	0.000000	0.000000
5.942853	0.000000	0.000000
5.952820	0.000000	0.000000
5.962831	0.000000	0.000000
5.972825	0.000000	0.000000
5.974805	0.000000	0.000000
5.982837	0.000000	0.000000
5.992808	0.000000	0.000000
6.002817	0.000000	0.000000
6.012827	0.000000	0.000000
6.022836	0.000000	0.000000
6.024808	0.000000	0.000000
6.032828	0.000000	0.000000
6.042806	0.000000	0.000000
6.052834	0.000000	0.000000
6.062808	0.000000	0.000000
6.072833	0.000000	0.000000
6.075553	0.000000	0.000000
6.082835	0.000000	0.000000
6.092839	0.000000	0.000000
6.102847	0.000000	0.000000
6.112828	0.000000	0.000000
6.122848	0.000000	0.000000
6.126570	0.000000	0.000000
6.132911	0.000000	0.000000
6.142843	0.000000	0.000000
6.152824	0.000000	0.000000
6.162849	0.000000	0.000000
6.172834	0.000000	0.000000
6.177561	0.000000	0.000000
6.182848	0.000000	0.000000
6.192857	0.000000	0.000000
6.202877	0.000000	0.000000
6.212916	0.000000	0.000000
6.222844	0.000000	0.000000
6.227601	0.000000	0.000000
6.232842	0.000000	0.000000
6.242828	0.000000	0.000000
6.252820	0.000000	0.000000
6.262822	0.000000	0.000000
6.272842	0.000000	0.000000
6.277647	0.000000	0.000000
6.282821	0.000000	0.000000
6.292810	0.000000	0.000000
6.302834	0.000000	0.000000
6.312820	0.000000	0.000000
6.322819	0.000000	0.000000
6.327650	0.000000	0.000000
6.332813	0.000000	0.000000
6.342835	0.000000	0.000000
6.352833	0.000000	0.000000
6.362828	0.000000	0.000000
6.372837	0.000000	0.000000
6.378553	0.000000	0.000000
6.382874	0.000000	0.000000
6.392827	0.000000	0.000000
6.402808	0.000000	0.000000
6.412824	0.000000	0.000000
6.422827	0.000000	0.000000
6.428560	0.000000	0.000000
6.432824	0.000000	0.000000
6.442820	0.000000	0.000000
6.452814	0.000000	0.000000
6.462803	0.000000	0.000000
6.472817	0.000000	0.000000
6.478675	0.000000	0.000000
6.482894	0.000000	0.000000
6.492852	0.000000	0.000000
6.502813	0.000000	0.000000
6.512808	0.000000	0.000000
6.522808	0.000000	0.000000
6.528785	0.000000	0.000000
6.532808	0.000000	0.000000
6.543011	0.000000	0.000000
6.552848	0.000000	0.000000
6.562849	0.000000	0.000000
6.572866	0.000000	0.000000
6.578792	0.000000	0.000000
6.582834	0.000000	0.000000
6.593077	0.000000	0.000000
6.602842	0.000000	0.000000
6.612823	0.000000	0.000000
6.622904	0.000000	0.000000
6.629817	0.000000	0.000000
6.632904	0.000000	0.000000
6.642853	0.000000	0.000000
6.652842	0.000000	0.000000
6.662860	0.000000	0.000000
6.672828	0.000000	0.000000
6.679821	0.000000	0.000000
6.682833	0.000000	0.000000
6.692985	0.000000	0.000000
6.702838	0.000000	0.000000
6.712816	0.000000	0.000000
6.722912	0.000000	0.000000
6.729821	0.000000	0.000000
6.732836	0.000000	0.000000
6.742851	0.000000	0.000000
6.752850	0.000000	0.000000
6.762861	0.000000	0.000000
6.772807	0.000000	0.000000
6.780608	0.000000	0.000000
6.782801	0.000000	0.000000
6.792799	0.000000	0.000000
6.802821	0.000000	0.000000
6.812809	0.000000	0.000000
6.830613	0.000000	0.000000
6.880682	0.000000	0.000000
6.822846	0.000000	0.000000
6.832800	0.000000	0.000000
6.842807	0.000000	0.000000
6.852812	0.000000	0.000000
6.862808	0.000000	0.000000
6.872821	0.000000	0.000000
6.882839	0.000000	0.000000
6.892807	0.000000	0.000000
6.902809	0.000000	0.000000
6.912839	0.000000	0.000000
6.922829	0.000000	0.000000
6.930686	0.000000	0.000000
6.932836	0.000000	0.000000
6.942821	0.000000	0.000000
6.952817	0.000000	0.000000
6.962803	0.000000	0.000000
6.972813	0.000000	0.000000
6.980690	0.000000	0.000000
6.982834	0.000000	0.000000
6.992836	0.000000	0.000000
7.002809	0.000000	0.000000
7.012850	0.000000	0.000000
7.022843	0.000000	0.000000
7.030694	0.000000	0.000000
7.032825	0.000000	0.000000
7.042826	0.000000	0.000000
7.052861	0.000000	0.000000
7.062825	0.000000	0.000000
7.072843	0.000000	0.000000
7.080698	0.000000	0.000000
7.082849	0.000000	0.000000
